run_id,ratio_length_back_fast,ratio_height_nose_windshield,ratio_height_fast_back,side_taper,clearance,bottom_taper_angle,frontal_area,cd,cl,cs,cmy
50,0.2233453380553338,0.4970718859680672,0.0047598523441672,61.599805934213165,60.03825078658978,35.64470421095637,0.11433228555425405,0.35633224632278876,-0.42535546882425235,-0.10292307633457672,-0.022439611748490296
51,0.4100120047220005,0.3370718859680672,0.6476169952013099,74.40972328958506,118.49978924812824,29.879998328603435,0.11619420023193515,0.29873366648039246,0.6511574161189386,0.017457530656607878,-0.06453184947274371
52,0.2700120047220004,0.5770718859680672,0.7761884237727386,88.0460869259487,162.3459430942821,42.08761078535083,0.11759052924630269,0.340562291465148,0.08546580176986172,-0.037052100271540926,-0.04960182496960236
53,0.4566786713886672,0.6570718859680671,0.2619027094870242,92.59154147140325,103.88440463274362,16.146434314762597,0.1157287263583402,0.29475469918063746,0.23523871288947415,0.05429606640353633,-0.07877422039653573
54,0.3166786713886673,0.3210718859680672,0.5006782196911059,51.68245056231234,147.73055847889745,27.675846079468485,0.1171249998937199,0.3222114510629513,-0.11787973419293966,-0.05789356259636267,-0.028893581581626207
55,0.3789008936108895,0.4010718859680672,0.1149639339768203,65.31881419867597,133.11517386351284,19.028787255939065,0.1166595940402442,0.27451593189131335,-0.07366594362559262,-0.06402521060696989,-0.03609827771540436
56,0.2389008936108893,0.6410718859680672,0.2435353625482487,83.50063238049415,89.26902001735901,47.85231666770378,0.1152633643111738,0.28356892360283975,0.22402248852899245,-0.010806791284055194,-0.07951496064232189
57,0.4255675602775561,0.4714718859680672,0.8863925054053916,78.9551778350396,16.19209694043594,4.617022550056719,0.11293597734915543,0.30592054062832064,-0.21504540494358249,-0.09678189475158955,-0.05322394021956374
58,0.145567560277556,0.3114718859680672,0.3721067911196773,60.77335965322143,74.6536354019744,1.7346696088802476,0.11479785099202132,0.31969768272754506,-0.021396597259651772,-0.09899875843709922,-0.043683372503538966
59,0.285567560277556,0.3914718859680672,0.5925149543849835,73.9965001490892,176.9613277096667,33.44055196182143,0.11805594569473567,0.3226802440206719,-0.18641670841687688,0.0348272074792075,-0.04543503072523754
60,0.4722342269442228,0.5514718859680672,0.4639435258135549,69.45104560363465,64.53529220670814,10.381728432409655,0.11447556104393689,0.3038382675309497,0.156104800689761,0.1861885651259405,-0.1419644622723544
61,0.1922342269442226,0.6314718859680672,0.0782292400992692,87.63286378545283,122.9968306682466,39.20525784417436,0.11633730633996472,0.3059780581961592,0.05574534213823023,-0.09456186332746912,-0.029428733008548646
62,0.3322342269442228,0.5194718859680671,0.7210863829564119,92.1783183309074,196.07375374516965,21.91114019711554,0.11866453393306199,0.3323424000533435,-0.07272297113877373,-0.05348352693960486,-0.0340490372245893
63,0.1265552145985437,0.4394718859680672,0.8496578115278406,51.26922742181648,108.38144605286196,36.32290490299789,0.1158719398888124,0.3322765239468199,-0.23898285527445506,-0.07213608780555322,-0.05751584157512831
64,0.2665552145985436,0.5994718859680672,0.3353720972421262,64.90559105818011,35.304522975938895,30.55819902064496,0.11354467542706775,0.28343054325867023,-0.08631927611235239,-0.018409900376268964,-0.08214347999339497
65,0.4532218812652104,0.6794718859680672,0.610882301323759,55.81468196727101,152.2275998990158,13.264081373586126,0.11726824021246213,0.2833643628704465,0.5792254034205219,0.018838281878742483,-0.06276691512967315
66,0.4998885479318771,0.4554718859680672,0.7394537298951875,60.36013651272556,93.76606143747736,45.98726476458959,0.11540643976376862,0.3878880836682053,0.9046842979078029,-0.007890394187274635,-0.04746563760592318
67,0.219888547931877,0.6154718859680672,0.2251680156094731,73.58327700859333,20.689138360554285,28.69314711753077,0.11307929694392625,0.2998627469111196,0.1288628699478127,-0.10637927529572425,-0.06822376519309623
68,0.3754441034874327,0.5034718859680671,0.3537394441809018,87.21964064495697,181.45836912978504,8.516676529295472,0.11819911758543308,0.28041830966648257,0.3565441695279378,0.08090601783002985,-0.08439154683298149
69,0.2354441034874325,0.4234718859680672,0.4455761788747793,96.31054973586606,124.12109102327616,5.634323588119004,0.11637312935571699,0.3119422884914446,0.1423235047302852,0.04747295512762457,-0.0782590342278201
70,0.4221107701540993,0.5834718859680672,0.0598618931604937,50.8560042813206,197.19801410019923,2.751970646942531,0.11870040954814477,0.30363173021557804,0.041385449568238426,-0.05869135314257378,-0.02011364356002018
71,0.2821107701540992,0.4874718859680672,0.1884333217319223,55.40145882677515,109.50570640789154,11.39902947047194,0.11590778021726256,0.2850889136027393,0.16286679947306662,-0.08966559898302935,-0.03160587079913272
72,0.468777436820766,0.3274718859680672,0.8312904645890651,82.67418609950242,36.428783330968486,40.22255888223665,0.1135805354903721,0.41770242119835604,0.75588195059479,-0.05707005960354203,-0.052683364962524785
73,0.328777436820766,0.5674718859680672,0.5426607269797357,59.946913372229695,138.73647563866078,25.810794176354296,0.11683859745176903,0.3102033929543249,0.5299425592060699,-0.000342572058355014,-0.06006836063622955
74,0.3909996590429883,0.6474718859680672,0.414089298408307,74.82294643008093,51.0441679463531,37.34020594106018,0.11404595649950464,0.3476510048339927,0.4598706131283573,-0.06376438890527106,-0.05191327163968702
75,0.1109996590429881,0.4746718859680672,0.0283750126940214,70.27749188462639,94.89032179250697,31.57550005870724,0.11544229065454487,0.33138096979234904,-0.1737059593257649,-0.1056882531338258,-0.0393246952318123
76,0.4376663257096548,0.3946718859680672,0.15694644126545,93.0047646118991,80.27493717712234,43.95266268846503,0.11497691734173006,0.27902146696323277,-0.06848195155749554,-0.11190333886736038,-0.04892628367790847
77,0.2976663257096549,0.6346718859680671,0.2855178698368785,52.095673702808206,58.9139904315602,46.8350156296415,0.11429663021021788,0.28149828227243756,0.27908155208777236,-0.012584477928528163,-0.08110659993257674
78,0.2043329923763214,0.3626718859680672,0.4324566453470825,56.64112824826275,190.4524519700217,20.89383915905325,0.11848556593332848,0.3091151124628905,-0.010849394976555477,0.03815851582763895,-0.06698754486400009
79,0.3443329923763216,0.4426718859680671,0.0467423596327969,83.91385552099001,161.2216827392525,9.364427394347372,0.11755467065677433,0.3033381918822315,-0.020326268203537595,-0.08005374396922432,-0.012750407834071522
80,0.4013700294133586,0.6026718859680672,0.6895995024899397,79.36840097553548,102.76014427771403,49.71736857081797,0.1156928855160337,0.41012024629978094,0.8102281331325781,-0.023015868895973804,-0.05010288379275145
81,0.2613700294133584,0.5386718859680671,0.8181709310613683,76.47583899206441,146.60629812386787,3.5997215119944346,0.11708920632745179,0.3525500732814212,0.12790769282276565,-0.07404400507679577,-0.044439437613414665
82,0.4480366960800252,0.3786718859680672,0.303885216775654,71.93038444660985,131.99091350848326,35.30560386493562,0.11662374620518012,0.28415214801347743,0.29585843938145334,-0.07580533675660048,-0.020467844670646676
83,0.1680366960800252,0.4586718859680672,0.5242933800409602,90.11220262842804,44.29860581617558,12.246780335523844,0.11383118436462483,0.29812341616929194,-0.2105150848582722,-0.10555827002788586,-0.05669900977405933
84,0.4947033627466919,0.6986718859680672,0.0100076657552459,99.20311171933712,15.067836585406356,23.776192100229725,0.11290022427718573,0.31826887408920435,-0.41147856862071874,-0.04681441380043967,-0.10121374076364772
85,0.2147033627466918,0.5066718859680671,0.6528648086123886,53.74856626479168,73.5293750469448,26.658545041406203,0.11476198888599097,0.3298528692104194,-0.38941606306669346,-0.0316043339785847,-0.05986150411097158
86,0.3547033627466919,0.3466718859680672,0.1385790943266745,67.38492990115532,175.83706735463713,38.18795680611208,0.118020210911968,0.29333252465765774,0.061041093579110306,-0.07525887817385656,-0.029851726173548997
87,0.3702589183022474,0.4266718859680672,0.7814362371838173,58.294020810246224,56.66546972150103,32.42325092375914,0.11422498333952899,0.32801811972052497,-0.15619383194378908,-0.07323780986703707,-0.03742112368254687
88,0.2302589183022473,0.6666718859680671,0.6344974616736132,81.02129353751894,188.20393125996253,41.91806061234046,0.11841389394554357,0.33953383441135543,0.035129900310306626,-0.07833837040822612,-0.028542047193659662
89,0.4169255849689141,0.4906718859680671,0.5059260331021845,62.83947535570077,158.9731620291933,15.976884141752215,0.11748308079599508,0.33330942630855903,0.5726047684850153,-0.02235501538446262,-0.03683845161236251
90,0.276925584968914,0.4106718859680672,0.7630688902450418,68.77486228282324,27.434700490731807,27.506295906458107,0.11329415026564041,0.31813241431261746,-0.2532649116225549,-0.14399077989789946,-0.05901077208996248
91,0.4635922516355808,0.5706718859680673,0.2487831759593274,86.95668046464141,144.3577774138087,18.859237082928686,0.11701761069271556,0.29091418511005845,0.23912378682928123,-0.0715662752683137,-0.022731569081737457
92,0.1835922516355807,0.6506718859680671,0.8916403188164703,91.50213501009596,129.74239279842408,7.329825318222807,0.11655210011999931,0.3195039202799515,-0.02834632107804823,-0.08919154866547874,-0.042094000478387135
93,0.3235922516355808,0.4605918859680672,0.3773546045307561,96.0475895555505,42.05008510611641,47.68276649469341,0.11375955210922015,0.2971305502815421,-0.13390721441534395,-0.12505674077632115,-0.02672299831035965
94,0.3858144738578031,0.3005918859680672,0.5977627677960622,50.59304410100505,85.89623895227025,4.4474723770463385,0.11515580963001557,0.29718288256783,0.5548548415379422,0.07198086749297829,-0.09472070539660496
95,0.2458144738578029,0.5405918859680672,0.0834770535103479,55.1384986464596,71.28085433688564,33.27100178881105,0.1146903798405152,0.2634497509646167,-0.13852696699989855,0.05050604553277497,-0.10160843415716285
96,0.1524811405244696,0.5085918859680671,0.2120484820817765,77.86577137373231,57.78973007653062,39.03570767116399,0.11426080552415567,0.3177176954622192,0.17392858567830766,-0.10977000754090012,-0.05684954690666786
97,0.2924811405244697,0.3485918859680671,0.8549056249389193,59.68395319191414,116.25126853806906,21.74159002410516,0.11612257580242312,0.30975216267628786,-0.20570759463067054,-0.04770388478418193,-0.03520507284508187
98,0.4791478071911363,0.4285918859680672,0.340619910653205,72.90709368778191,189.3281916149921,24.62394296528163,0.11844975822691813,0.2534449513976052,0.20669763163061178,0.03458046358749698,-0.06320733581412659
99,0.1991478071911362,0.5885918859680672,0.6161301147348377,68.36163914232736,160.0974223842229,36.15335472998752,0.11751886573431738,0.3137559142752416,-0.07364310146621715,-0.05335419034978326,-0.031032265770223222
100,0.3961848442281734,0.5245918859680672,0.1018444004491234,91.08891186960008,28.558960845761398,13.094531200575748,0.11332999518328118,0.25874337618880033,-0.2345199437386778,-0.03643585185262225,-0.08051701713468001
101,0.16285151089484,0.6845918859680672,0.3589872575919805,54.72527550596373,87.02049930729984,28.354046771510006,0.11519169151021744,0.3282523945009115,-0.21859946402477398,-0.10434763401089209,-0.03577682843228626
102,0.3028515108948401,0.4925918859680672,0.5793954208572866,81.998002778691,13.94357623037677,19.70698794798059,0.1128644999712787,0.32234938240144556,-0.02447071128433855,-0.048281198460710724,-0.08981435558247304
103,0.2095181775615066,0.4125918859680672,0.0651097065715724,59.27073005141828,174.71280699960752,48.5305173597453,0.11798435909716587,0.33223746310524904,-0.018821082260411397,-0.12290095094055281,-0.01956792193579658
104,0.3495181775615067,0.5725918859680672,0.7079668494287151,76.21287881174885,55.54120936647144,5.295223242098241,0.1141891848645115,0.29895270373235283,-0.1446101799207568,-0.020790495035788503,-0.07220749395650301
105,0.3650737331170623,0.6525918859680672,0.1936811351430011,71.6674242662943,114.0027478280099,2.41287030092177,0.11605099019999784,0.26027924919788725,0.13135652164696957,0.015999539189092745,-0.0784783099607308
106,0.2250737331170622,0.3165918859680672,0.3222525637144295,94.39469699356704,157.84890167416373,11.05992912445118,0.11744727408202384,0.31678451563749227,0.36362159964511565,-0.057228328870937074,-0.03999724985124267
107,0.4117403997837289,0.3965918859680672,0.545284633685275,98.94015153902158,99.38736321262527,39.88345853621589,0.1155854700846438,0.3136884796771909,0.02253427769271457,-0.06833661587789851,-0.03123782376489599
108,0.1317403997837289,0.5565918859680672,0.4167132051138464,53.485606084476125,26.31044013570222,22.58934088915706,0.11325833417821125,0.3216399892591322,-0.44645666681314006,-0.04915704947635229,-0.09151269277356344
109,0.2717403997837288,0.6365918859680672,0.0309989193995608,67.12196972083976,143.2335170587791,25.47169383033353,0.11698177290420694,0.30830334572406237,-0.2365273241918121,0.05857662034657322,-0.0774193448807136
110,0.1784070664503955,0.3069918859680672,0.1595703479709894,85.30378790265794,40.92582475108682,31.23639971268648,0.11372377857283442,0.30823112606894143,0.03791523476809887,-0.10762948497581556,-0.043048910446001204
111,0.3184070664503957,0.3869918859680672,0.8024274908281321,80.7583333572034,84.77197859724066,13.94228206562765,0.11512007926237362,0.3128370901502109,-0.03773375688989459,-0.10121637811014536,-0.03725128413579806
112,0.1006292886726177,0.6269918859680672,0.5636519806240505,77.03932509274058,70.15659398185605,15.637783795731456,0.11465462073880978,0.3273723203596949,-0.3020086931181337,-0.11091190333809742,-0.051403860872764474
113,0.2406292886726177,0.5149918859680671,0.4350805520526219,72.49387054728604,172.46428628954837,44.46131320749617,0.11791275844478,0.3090501032129533,0.06148183079947337,0.09533460742112022,-0.0770999799869811
114,0.4272959553392845,0.3549918859680672,0.0493662663383363,90.67568872910422,61.16251114161937,27.167195560437342,0.11436814294466362,0.3148295435170229,-0.2790962975972172,-0.07481268627566985,-0.05734581729179261
115,0.1939626220059511,0.5309918859680671,0.3065091234811933,67.9484160018315,105.00866498777322,4.108372031025578,0.11576450590706008,0.29320861040206103,0.12754765041586896,-0.004473090677582113,-0.07078319090232245
116,0.403098424475087,0.4509918859680671,0.3983458581750709,86.13023418364968,148.85481883392703,32.93190144279029,0.11716083141808482,0.280067317646406,0.3482088111331134,-0.06712868108994599,-0.036926882574372516
117,0.2630984244750868,0.6909918859680672,0.655488715317928,63.40296145637695,46.54712652623476,38.696607325143226,0.11390270645899186,0.3099510856959808,-0.11499404619503187,-0.10332765361459952,-0.06679866112062052
118,0.4497650911417536,0.4989918859680672,0.1412030010322139,75.79965567125299,90.3932803723886,21.4024896780844,0.11529897427385527,0.2793857197864825,-0.05662115150818542,-0.06568892330616322,-0.033048600393949204
119,0.1697650911417536,0.3389918859680672,0.7840601438893566,71.25420112579845,17.316357295465526,24.284842619260868,0.11297177941135327,0.3438718473570179,-0.2938232561046765,-0.10787219936509886,-0.08007518424313877
120,0.3097650911417536,0.4189918859680672,0.2697744296036423,89.43601930761662,75.77789575700399,35.814254383966755,0.11483360800810634,0.2862569313684518,0.24371990558908074,0.05344410637071476,-0.08481747449182389
121,0.4964317578084203,0.5789918859680672,0.6371213683791526,93.98147385307117,178.08558806469628,30.049548501613817,0.11809176743730364,0.35499405824006114,0.7583752402245594,0.05921985884439813,-0.061862193090723945
122,0.3564317578084203,0.4829918859680672,0.1228356540934384,53.07238294398026,112.4460796441228,43.274461996423504,0.1160014506514821,0.29288217634730623,-0.04942660922725711,-0.10400566999549907,-0.03864213295483276
123,0.3719873133639759,0.3229918859680672,0.765692796950581,66.7087465803439,185.52300272104583,17.33328552583526,0.11832852238305681,0.33707978182641235,-0.14999138049967625,-0.07025183615071322,-0.006746969151074524
124,0.0919873133639758,0.4029918859680672,0.2514070826648668,57.617837489434805,156.29223349027663,46.156814937599975,0.11739773312333757,0.31424839032893154,-0.04617774212479635,-0.0702061151629832,-0.03542649670351127
125,0.4186539800306425,0.6429918859680672,0.3799785112362954,80.34511021670752,24.7537719518151,20.215638467011733,0.11320873120981227,0.2332705227683489,-0.0188470888984207,-0.07477386351088043,-0.07981244899392997
126,0.1386539800306425,0.4637918859680672,0.6003866745016014,62.16329203488935,141.676848874892,8.686226702305852,0.11693221784437133,0.32512313225415423,-0.16493148404735283,-0.07766783033291481,-0.025758127122764252
127,0.2786539800306424,0.3037918859680672,0.471815245930173,75.38643253075712,127.0614642595074,49.039167878776446,0.11646677006521608,0.4131626819669049,0.5895237566542156,0.00854330007211461,-0.05671791651588055
128,0.1853206466973091,0.5437918859680672,0.72895810307303,89.02279616712076,83.21531041335355,2.921520819952912,0.11507050260506473,0.343677121110299,0.05063461149220667,-0.14557334522217671,-0.03835857074635734
129,0.3253206466973092,0.6237918859680671,0.2146723887873159,93.56825071257528,10.138387336430478,34.62740317289409,0.1127433115823178,0.3270590739447022,0.18884436862089646,-0.08901458212537411,-0.06615033693444544
130,0.3875428689195315,0.5117918859680671,0.8575295316444587,98.11370525802984,68.59992579796894,11.56857964348232,0.11460502885816261,0.3256979854443553,0.0133321136835403,-0.11175138394686612,-0.049932499528473256
131,0.434209535586198,0.5917918859680672,0.4901825928689484,57.20461434893893,124.81294354944824,25.98034434936468,0.1163951027288217,0.30127482802465977,0.5575795086254588,0.019587349852945656,-0.062333347164628225
132,0.154209535586198,0.6717918859680672,0.1044683071546628,84.4773416216662,197.8898666263713,37.50975611407056,0.1187224135077799,0.3008794995682273,0.12406089532746535,0.08518783450982283,-0.0846432480081697
133,0.4808762022528647,0.3677918859680672,0.2330397357260913,61.75006889439348,110.1975589340636,14.45093258465879,0.11592983569245398,0.2423994024185057,-0.009901260074820072,0.0016131497899254791,-0.07379706970291355
134,0.2008762022528646,0.4477918859680672,0.8758968785832342,74.55998624976539,37.120635857140535,43.44401216943388,0.11592983569245398,0.2423994024185057,-0.009901260074820072,0.0016131497899254791,-0.07379706970291355
135,0.3408762022528648,0.6077918859680672,0.3616111642975199,70.01453170431084,154.04371278021745,17.502835698845644,0.11732609713722096,0.27608774557304977,0.3399356621423211,0.058277886217041,-0.08136866673491915
136,0.3979132392899018,0.6877918859680672,0.5820193275628259,88.19634988612901,139.42832816483283,46.326365110610354,0.11686060698044622,0.3166241010489149,-0.05903357520865125,0.06937934470160421,-0.07392369191412297
137,0.1179132392899017,0.4957918859680672,0.4534478989913974,92.74180443158356,51.73602047252515,29.03224746355153,0.1140679850221174,0.30138741278187986,-0.267655351202375,-0.03128361355431227,-0.08747347097387036
